FIPS,Less Than High School Diploma,At Least High School Diploma,At Least Bachelors's Degree,Graduate Degree,School Enrollment,Median Earnings 2010,White (Not Latino) Population,African American Population,Native American Population,Asian American Population,Other Race or Races,Latino Population,Children Under 6 Living in Poverty,Adults 65 and Older Living in Poverty,Total Population,Preschool.Enrollment.Ratio.enrolled.ages.3.and.4,Poverty.Rate.below.federal.poverty.threshold,Gini.Coefficient,Child.Poverty.living.in.families.below.the.poverty.line,Management.professional.and.related.occupations,Service.occupations,Sales.and.office.occupations,Farming.fishing.and.forestry.occupations,Construction.extraction.maintenance.and.repair.occupations,Production.transportation.and.material.moving.occupations,Median Age,lon,lat,Adult.obesity,Diabetes,Uninsured,Unemployment
5023,20.9,79.1,13.8,4.7,71.4,21347.92381,95.8,0.5,0.55,0.1,1.25,1.85,22.6,11.0,25631.0,22.2,16.75,0.445,25.7,27.3,15.2,22.4,1.25,13.65,20.25,46.0,-92.05997430000001,35.5662882,0.28800000000000003,0.129,0.21600000000000003,0.07200000000000001
5025,14.1,85.9,14.0,2.0,76.15,25654.482219999998,83.65,13.15,0.25,0.05,0.95,1.95,34.15,10.5,8664.0,48.5,16.0,0.445,27.8,29.3,15.25,21.25,3.95,11.65,18.5,39.1,-92.1887141,33.8932006,0.349,0.13,0.191,0.07
5027,16.3,83.7,20.8,7.2,84.3,21265.244759999998,59.55,36.6,0.35,0.8,0.75,2.0,35.85,16.1,24422.0,60.2,21.3,0.483,31.2,31.2,16.45,25.05,1.8,10.05,15.45,36.9,-93.2269012,33.215070399999995,0.335,0.127,0.18600000000000003,0.085
5029,17.3,82.7,13.8,4.6,72.3,23325.0381,82.6,11.65,0.55,0.25,1.6,3.35,28.9,14.35,20946.0,39.0,16.85,0.48700000000000004,18.85,27.4,15.5,20.75,1.15,14.2,21.05,39.6,-92.6892483,35.265702399999995,0.35700000000000004,0.129,0.19399999999999998,0.076
5031,16.7,83.3,23.1,8.4,76.75,23811.60381,81.5,12.0,0.3,0.95,1.25,3.95,33.9,10.75,93958.0,43.9,18.45,0.473,27.25,32.2,15.8,26.55,1.1,8.55,15.85,33.3,-90.6304114,35.828268200000004,0.341,0.115,0.19399999999999998,0.067
5033,22.6,77.4,13.0,4.4,74.6,23947.96603,87.35,1.25,1.65,1.35,2.7,5.65,33.15,12.8,60344.0,34.4,18.8,0.406,29.2,26.4,14.5,23.5,1.1,10.75,23.75,37.3,-94.23622409999999,35.5830407,0.359,0.102,0.205,0.07400000000000001
5035,23.7,76.3,14.2,3.4,75.65,25154.547619999998,46.35,49.45,0.15,0.55,1.45,2.05,41.5,16.0,51550.0,51.3,26.8,0.466,40.1,26.75,17.0,26.05,0.75,10.45,18.95,33.3,-90.3153314,35.211878399999996,0.381,0.14,0.183,0.11199999999999999
5037,23.9,76.1,12.6,2.8,76.85,23166.85683,74.35,23.25,0.2,0.25,0.5,1.5,21.35,20.85,18335.0,73.0,16.5,0.43200000000000005,18.75,24.85,18.15,24.1,2.9,11.75,18.3,38.4,-90.7738942,35.2912586,0.365,0.13,0.204,0.08199999999999999
5039,19.7,80.3,12.4,3.8,82.3,20199.84794,54.35,42.1,0.25,0.05,0.7,2.55,31.75,18.7,8165.0,97.8,18.85,0.462,28.05,25.55,10.75,20.45,2.15,7.55,33.55,41.7,-92.6539989,33.96782329999999,0.33,0.136,0.203,0.10300000000000001
5041,27.5,72.5,13.6,3.7,75.95,21728.943180000002,46.95,47.3,0.4,0.15,0.9,4.3,47.65,23.0,13372.0,73.5,28.8,0.47,41.55,30.2,15.5,19.75,5.3,5.9,23.35,38.3,-91.2444274,33.828747799999995,0.369,0.13699999999999998,0.203,0.105
5043,19.4,80.6,19.4,5.7,78.5,21988.9473,67.9,27.95,0.15,0.55,0.85,2.65,34.15,14.4,18604.0,73.5,23.45,0.469,36.95,28.35,18.25,20.15,3.6,9.4,20.2,36.8,-91.7227781,33.587241799999994,0.32299999999999995,0.126,0.19699999999999998,0.10800000000000001
5045,12.6,87.4,26.4,8.6,76.8,23449.91016,83.3,10.25,0.4,0.95,1.7,3.4,16.75,7.8,108852.0,44.5,15.6,0.45,16.9,33.8,17.55,23.6,0.35,12.0,12.8,31.5,-92.32465429999999,35.146356299999994,0.294,0.10400000000000001,0.172,0.066
5047,17.4,82.6,11.6,3.1,74.0,21511.12921,93.65,0.4,0.75,0.6,2.4,2.2,32.7,11.9,18081.0,30.8,18.9,0.44799999999999995,27.55,24.95,17.8,21.6,1.45,11.85,22.35,41.4,-93.8876719,35.508573,0.336,0.121,0.19699999999999998,0.067
5049,20.6,79.4,9.7,4.2,77.35,19426.92921,96.25,0.15,0.85,0.1,1.7,0.9,44.25,14.55,11972.0,73.9,19.95,0.42100000000000004,28.75,29.2,20.05,17.55,2.3,14.2,16.65,46.7,-91.8192392,36.383443299999996,0.311,0.122,0.226,0.068
5051,15.0,85.0,20.2,6.8,73.9,21599.101909999998,84.6,7.95,0.6,0.7,1.85,4.3,31.5,9.15,96154.0,57.5,16.8,0.47,25.7,29.65,20.0,27.3,0.45,11.5,11.1,44.0,-93.14691479999999,34.57886129999999,0.28300000000000003,0.111,0.23,0.075
5053,15.2,84.8,14.7,5.3,71.1,28723.969530000002,93.35,3.1,0.3,0.25,1.0,2.05,11.95,8.4,17698.0,41.2,9.2,0.377,12.7,26.85,12.95,25.75,1.35,13.3,19.8,39.2,-92.4239843,34.2880633,0.361,0.11,0.166,0.065
5055,19.1,80.9,12.0,3.8,77.05,23933.95429,95.45,0.7,0.55,0.3,1.15,1.9,31.4,14.0,41140.0,58.8,17.25,0.409,23.55,23.95,14.8,22.7,1.3,11.75,25.5,37.3,-90.5652409,36.1199223,0.37799999999999995,0.149,0.183,0.08800000000000001
5057,19.3,80.7,14.7,3.7,68.15,22326.54826,56.0,29.2,0.35,0.2,1.35,12.9,35.45,10.1,22851.0,32.4,23.2,0.43700000000000006,34.75,23.15,18.3,18.8,1.6,10.1,28.05,37.1,-93.66580929999999,33.7286109,0.363,0.14300000000000002,0.237,0.07200000000000001
5059,18.7,81.3,12.5,3.7,74.55,22191.266669999997,84.4,10.55,0.35,0.25,1.95,2.5,12.25,9.55,32272.0,34.3,13.25,0.406,14.5,25.8,17.95,24.1,0.5,12.25,19.4,39.6,-92.9441474,34.3151767,0.33399999999999996,0.115,0.19399999999999998,0.065
5061,21.9,78.1,12.4,3.7,70.3,20240.65111,66.9,20.65,0.6,0.45,1.2,10.15,32.8,15.55,14021.0,47.9,21.9,0.466,32.0,22.6,13.35,17.7,3.75,9.7,33.0,38.8,-93.9909884,34.083178600000004,0.35700000000000004,0.127,0.243,0.071
5063,17.6,82.4,14.7,5.0,73.8,22646.8981,90.8,2.2,0.4,0.9,1.35,4.4,34.85,15.1,35554.0,60.9,18.5,0.45899999999999996,29.3,26.25,16.85,21.45,1.55,10.15,23.75,38.7,-91.55994229999999,35.7374992,0.298,0.11699999999999999,0.209,0.087
5065,18.4,81.6,12.3,4.4,73.75,20852.58349,94.95,1.5,0.4,0.45,1.3,1.4,23.65,10.45,13391.0,41.5,19.4,0.431,26.95,24.4,21.8,22.8,1.85,14.05,15.15,47.0,-91.9136252,36.0948792,0.303,0.11,0.225,0.08199999999999999
5067,27.7,72.3,7.0,2.2,72.4,19088.79715,78.0,17.95,0.55,0.15,1.25,2.1,48.7,19.1,17517.0,58.8,27.55,0.451,43.05,22.4,17.9,24.5,2.85,9.75,22.55,40.0,-91.223178,35.59660529999999,0.371,0.138,0.205,0.096
5069,18.4,81.6,16.5,4.8,76.75,24226.27429,42.75,53.25,0.3,0.95,1.25,1.55,39.05,13.0,78566.0,46.2,22.4,0.46,33.05,27.6,18.4,26.05,0.75,8.35,18.85,36.5,-91.9307012,34.2776955,0.4,0.152,0.16899999999999998,0.094
5071,23.6,76.4,14.8,4.4,67.55,21456.1927,84.2,1.45,0.85,0.4,1.4,11.65,33.35,12.4,25058.0,22.4,19.75,0.45,29.3,19.55,12.95,23.0,1.25,13.35,29.9,37.1,-93.4663223,35.5733586,0.349,0.11900000000000001,0.23,0.068
5073,22.1,77.9,13.3,4.3,79.25,19748.30762,60.35,37.35,0.1,0.15,0.65,1.3,33.8,14.35,7680.0,38.8,20.55,0.509,29.7,25.5,22.55,20.35,3.25,10.05,18.15,42.7,-93.6116427,33.2406596,0.309,0.13,0.217,0.099
5075,25.2,74.8,9.2,3.1,76.45,20430.81365,96.45,0.55,0.85,0.05,1.15,1.0,41.15,14.0,17163.0,62.9,24.15,0.42700000000000005,39.25,25.7,17.55,22.4,2.75,10.45,21.15,39.7,-91.10115290000002,36.041098299999994,0.38,0.124,0.21100000000000002,0.09
5077,30.7,69.3,8.5,2.6,69.2,20397.47651,40.85,56.05,0.7,0.4,0.65,1.4,64.3,28.3,10600.0,91.8,29.55,0.431,45.55,20.5,20.75,31.6,5.6,9.65,11.9,40.1,-90.77928840000001,34.77975,0.34600000000000003,0.132,0.19899999999999998,0.113
5079,26.8,73.2,8.6,2.2,64.0,22538.90095,65.1,30.9,0.25,0.1,0.9,2.65,43.0,21.65,13943.0,53.0,25.1,0.483,36.55,24.1,20.0,20.0,3.55,13.1,19.25,36.2,-91.72762359999999,33.9576649,0.32899999999999996,0.109,0.203,0.091
5081,18.8,81.2,11.9,3.2,71.9,24382.38064,73.9,20.4,1.7,0.15,1.75,2.05,35.7,12.1,13046.0,59.5,18.25,0.43,26.6,22.35,18.9,18.7,2.35,15.2,22.45,41.2,-94.229774,33.699496999999994,0.32899999999999996,0.12300000000000001,0.184,0.069
5083,23.3,76.7,11.7,3.2,76.1,23916.05429,92.6,1.15,0.95,1.35,1.7,2.3,31.9,12.45,22451.0,38.4,15.8,0.42700000000000005,22.35,27.45,14.55,20.1,1.1,13.0,23.8,41.3,-93.7205628,35.2185495,0.332,0.127,0.203,0.076
5085,14.2,85.8,16.6,4.9,75.45,28134.093969999998,88.0,6.35,0.5,0.75,1.45,3.0,23.65,12.95,65890.0,45.8,12.45,0.391,16.8,29.9,14.15,28.05,1.3,12.2,14.35,35.3,-91.894132,34.7551137,0.312,0.10800000000000001,0.165,0.061
5087,24.2,75.8,13.4,4.1,76.4,23365.94889,92.0,0.25,1.25,0.3,1.5,4.7,26.2,18.45,15597.0,43.8,18.2,0.446,25.15,25.15,16.85,19.55,2.9,16.2,19.4,38.5,-93.72405309999999,36.012545200000005,0.32799999999999996,0.135,0.239,0.053
5089,14.9,85.1,14.8,4.9,74.35,21228.510159999998,95.9,0.1,0.8,0.4,1.4,1.45,22.9,8.35,16617.0,43.7,16.85,0.431,24.55,27.1,18.6,21.3,1.2,7.55,24.25,48.7,-92.678588,36.2666562,0.326,0.142,0.222,0.081
5091,17.0,83.0,12.7,3.5,72.25,24915.33302,71.1,24.0,0.75,0.6,1.25,2.25,31.65,13.65,43216.0,51.7,18.1,0.43200000000000005,28.85,24.7,17.4,25.1,0.65,14.65,17.55,37.2,-93.90150909999998,33.3055048,0.336,0.121,0.187,0.067
5093,24.4,75.6,11.0,2.9,73.8,22554.7073,60.95,33.75,0.2,0.55,1.25,3.35,40.4,17.35,46629.0,57.6,25.35,0.467,39.25,23.4,14.75,21.55,2.35,10.35,27.55,34.6,-90.05220859999999,35.7669426,0.391,0.135,0.19,0.1
5095,31.4,68.6,12.3,3.7,80.25,20974.93175,56.8,39.9,0.5,0.95,0.55,1.3,44.0,23.55,8377.0,52.0,22.65,0.47,28.8,24.2,18.15,23.0,5.75,6.85,22.15,43.2,-91.203314,34.679512700000004,0.35100000000000003,0.141,0.2,0.084
5097,17.8,82.2,10.1,3.3,77.95,20693.82413,92.45,0.1,1.65,0.25,1.55,4.0,37.7,14.65,9275.0,54.8,18.45,0.493,29.05,29.25,14.85,20.65,5.1,10.85,19.3,46.0,-93.6641468,34.5456518,0.29600000000000004,0.11699999999999999,0.24,0.077
5099,21.7,78.3,10.7,4.3,71.25,22212.292380000003,64.35,29.15,0.25,0.4,1.5,4.25,31.25,18.8,9160.0,42.2,20.7,0.461,29.75,24.35,14.95,17.4,2.15,8.2,32.95,39.9,-93.30507159999999,33.6666991,0.344,0.145,0.193,0.069
5101,22.0,78.0,12.2,2.7,68.65,19121.64254,95.35,0.25,0.75,0.15,2.45,1.1,24.35,24.15,8320.0,76.6,22.5,0.43700000000000006,24.85,21.25,13.3,23.8,3.95,14.2,23.55,44.8,-93.2150843,35.9100625,0.363,0.126,0.237,0.075
5103,18.2,81.8,13.2,3.3,76.25,21437.53619,56.85,39.75,0.3,0.25,1.4,1.45,32.5,15.8,26068.0,55.7,20.1,0.451,27.75,26.5,18.35,20.9,0.7,8.1,25.45,42.0,-92.8784177,33.5911582,0.39799999999999996,0.131,0.177,0.095
5105,18.4,81.6,10.5,3.9,77.3,25756.63429,93.7,2.2,0.35,0.2,1.6,2.0,29.2,14.5,10369.0,19.5,14.7,0.39,15.75,23.45,16.35,17.6,3.0,16.8,22.8,41.2,-92.92687719999999,34.9463629,0.33799999999999997,0.125,0.19,0.08
5107,29.1,70.9,12.1,3.7,75.75,20110.94064,35.2,62.3,0.1,0.2,0.6,1.6,56.3,17.4,21879.0,68.3,33.5,0.469,48.9,27.7,24.45,22.7,5.0,5.25,14.9,36.0,-90.84838559999999,34.42584229999999,0.38,0.159,0.183,0.109
5109,22.8,77.2,12.4,5.3,73.6,22028.65905,88.2,3.4,1.0,0.5,1.0,5.9,45.4,11.55,11027.0,43.1,19.3,0.46299999999999997,29.1,22.7,15.1,17.5,5.3,17.0,22.35,39.1,-93.6586589,34.1581907,0.336,0.12300000000000001,0.244,0.087
5111,27.2,72.8,8.8,2.5,73.25,21229.68,88.9,7.25,0.3,0.15,1.2,2.25,37.0,18.0,24724.0,47.0,25.2,0.434,38.6,20.95,15.75,24.65,4.05,11.15,23.5,39.3,-90.6805953,35.5689809,0.35700000000000004,0.122,0.203,0.078
5113,19.6,80.4,10.0,3.7,77.25,20551.20635,90.55,0.2,1.65,0.2,2.3,5.15,35.15,9.6,20401.0,52.1,19.75,0.41700000000000004,31.8,24.15,15.45,21.3,2.85,14.3,21.9,43.2,-94.23088409999998,34.4909149,0.331,0.114,0.24600000000000002,0.077
5115,18.1,81.9,20.1,6.4,74.3,20399.16762,88.1,3.0,0.5,0.9,1.85,5.6,24.05,8.9,60358.0,51.4,18.05,0.434,24.15,26.0,18.25,26.4,1.2,9.25,19.0,35.1,-93.0315353,35.4552965,0.35200000000000004,0.11900000000000001,0.21100000000000002,0.071
5117,22.0,78.0,11.5,3.4,65.7,23194.910480000002,84.4,13.85,0.55,0.1,0.55,0.6,30.1,15.7,8745.0,64.7,16.9,0.415,21.2,27.6,18.6,20.8,4.4,10.95,17.65,43.5,-91.5571995,34.828225,0.32799999999999996,0.124,0.218,0.073
5119,11.8,88.2,30.7,11.5,75.35,28503.210160000002,56.65,34.25,0.3,1.85,1.9,5.0,26.7,9.3,379133.0,59.7,15.9,0.48200000000000004,24.6,38.45,16.2,27.3,0.2,7.55,10.35,35.7,-92.31651490000002,34.773987700000006,0.331,0.111,0.183,0.066
5121,22.2,77.8,11.1,3.0,77.85,22196.9708,95.6,0.85,0.4,0.3,1.4,1.5,17.85,22.5,18013.0,64.4,19.4,0.49,21.95,28.55,14.7,21.45,1.7,12.45,21.25,42.0,-91.0284409,36.3412985,0.342,0.12300000000000001,0.205,0.099
5123,26.7,73.3,10.5,4.2,65.8,20984.47746,42.8,50.7,0.35,0.35,1.0,4.8,51.1,25.9,27513.0,46.0,30.15,0.475,44.65,26.05,20.9,21.7,2.6,10.25,18.45,36.8,-90.7421993,35.014438299999995,0.386,0.126,0.192,0.11
5125,12.4,87.6,22.6,7.0,77.0,28959.831430000002,90.0,4.35,0.45,0.9,1.25,3.1,16.1,4.9,101059.0,48.4,10.15,0.39399999999999996,13.9,31.75,12.95,31.25,0.3,11.9,11.9,38.6,-92.674463,34.6485246,0.315,0.114,0.161,0.06
5127,26.3,73.7,9.0,2.9,69.1,22535.493019999998,85.25,0.25,1.05,3.55,2.25,7.7,47.95,15.65,11201.0,40.8,25.05,0.43799999999999994,37.65,20.15,12.05,17.65,5.85,12.2,32.1,41.0,-94.0636413,34.858869299999995,0.294,0.125,0.244,0.066
5129,27.3,72.7,9.2,3.8,70.55,18008.17873,95.5,0.0,1.4,0.15,1.9,1.05,27.0,14.3,8098.0,29.8,21.05,0.436,32.95,21.2,20.45,23.0,0.5,17.0,17.85,45.2,-92.6993507,35.909659600000005,0.302,0.12300000000000001,0.25,0.077
5131,19.0,81.0,17.9,5.9,71.45,24595.67175,73.85,6.1,1.3,3.85,3.35,11.6,33.35,11.2,123534.0,41.6,17.5,0.46799999999999997,27.55,27.1,15.6,25.55,0.5,7.95,23.3,36.5,-94.274989,35.1969808,0.298,0.114,0.231,0.073
5133,31.2,68.8,9.3,2.6,69.1,19445.43619,61.8,3.9,1.85,0.6,1.85,30.05,36.0,13.0,16787.0,40.1,21.25,0.409,29.9,20.7,12.5,16.55,6.25,12.25,31.75,34.2,-94.2432898,33.994608299999996,0.379,0.138,0.31,0.078
5135,19.6,80.4,12.5,5.1,75.8,20031.42286,95.15,0.45,0.75,0.15,2.05,1.5,30.85,15.4,17476.0,44.2,21.0,0.42700000000000005,30.9,26.85,16.05,20.9,4.0,12.05,20.15,46.1,-91.4710689,36.1733989,0.303,0.12,0.22399999999999998,0.099
5137,24.2,75.8,10.4,3.8,75.65,16180.56794,96.85,0.05,0.35,0.3,1.1,1.45,63.35,21.35,12157.0,30.3,24.15,0.43700000000000006,35.75,25.65,18.85,21.15,3.35,9.65,21.3,46.5,-92.1404941,35.856988799999996,0.342,0.135,0.24100000000000002,0.09699999999999999
5139,18.7,81.3,16.1,4.8,74.5,24566.7381,62.4,32.9,0.25,0.7,1.0,2.75,34.85,11.75,42398.0,59.4,21.0,0.47100000000000003,30.5,28.4,16.85,22.2,1.35,10.35,20.8,39.8,-92.5981447,33.168218599999996,0.309,0.11900000000000001,0.18600000000000003,0.086
5141,19.0,81.0,13.2,3.9,66.7,19581.70476,94.45,0.7,1.25,0.15,1.25,2.2,47.6,12.4,16853.0,26.4,20.25,0.43799999999999994,36.9,20.8,19.65,17.0,1.6,16.55,24.3,46.1,-92.5159772,35.5829588,0.332,0.128,0.22,0.08900000000000001
5143,18.3,81.7,27.4,9.8,76.1,24468.03937,75.85,3.0,1.2,2.2,3.5,14.3,26.6,10.2,198209.0,40.7,17.15,0.461,22.5,33.55,16.3,25.5,0.55,9.45,14.7,30.6,-94.2184168,35.9712088,0.28600000000000003,0.081,0.233,0.054000000000000006
5145,18.2,81.8,17.3,6.6,79.65,21697.92762,90.05,4.1,0.45,0.45,1.6,3.3,23.25,11.15,75457.0,54.3,16.05,0.455,21.9,27.0,17.35,26.0,0.55,11.5,17.65,36.1,-91.7531583,35.2547221,0.33399999999999996,0.107,0.2,0.08
5147,26.9,73.1,9.0,1.7,71.7,21485.047619999998,68.9,28.75,0.35,0.1,1.2,0.7,43.95,23.3,7468.0,54.5,24.4,0.51,34.25,24.45,17.3,24.0,6.25,10.1,17.85,42.9,-91.2444178,35.189071000000006,0.35600000000000004,0.133,0.207,0.107
5149,29.8,70.2,10.3,2.6,73.55,21025.692069999997,76.3,1.3,0.4,1.25,1.6,19.25,36.25,16.8,22048.0,57.2,17.4,0.385,23.4,16.75,16.7,21.85,4.5,11.0,29.2,37.9,-93.4083032,34.997713299999994,0.325,0.129,0.271,0.06
6001,14.1,85.9,40.3,16.3,80.9,39087.87429,35.6,12.4,0.3,25.15,4.7,21.9,14.15,8.35,1483683.0,58.6,11.15,0.456,14.05,44.05,14.55,23.9,0.2,7.6,9.75,36.2,-121.91330390000002,37.6480811,0.207,0.078,0.14800000000000002,0.09
6003,7.9,92.1,29.7,13.3,89.2,31801.11746,71.7,0.0,19.4,1.55,2.6,4.7,27.6,0.85,1164.0,83.7,12.65,0.449,16.95,49.1,14.7,15.0,0.2,11.5,9.5,40.9,-119.7989986,38.6176096,0.24,0.096,0.175,0.133
6005,12.6,87.4,19.0,5.8,77.4,31615.93873,80.1,2.35,1.55,1.1,3.4,11.55,4.7,5.45,38065.0,56.2,8.45,0.39899999999999997,8.7,31.9,23.15,23.25,0.75,10.9,10.05,47.2,-120.65385630000002,38.443550099999996,0.23,0.098,0.151,0.11800000000000001
6007,14.3,85.7,24.1,8.1,80.6,21467.398419999998,76.05,1.45,1.2,4.05,3.8,13.45,23.5,5.85,218958.0,51.9,18.35,0.449,21.95,32.95,20.85,25.4,1.45,9.35,9.95,37.2,-121.6019188,39.6659588,0.243,0.081,0.198,0.122
6009,9.3,90.7,19.6,6.6,71.65,33656.14572,83.55,1.1,1.55,1.3,2.5,10.05,18.8,5.1,46063.0,49.5,9.0,0.41200000000000003,12.2,32.1,19.65,24.25,0.75,13.85,9.45,48.5,-120.5551154,38.1878437,0.258,0.091,0.155,0.13
6011,29.5,70.5,11.7,2.9,72.7,22236.79016,41.5,0.95,1.25,1.0,2.4,52.95,23.1,7.4,21210.0,43.5,15.35,0.429,24.9,24.4,19.05,18.75,14.2,8.4,15.15,34.0,-122.2375629,39.177738500000004,0.226,0.078,0.243,0.2
6013,11.6,88.4,38.2,13.7,81.15,41128.95651,49.5,8.95,0.3,13.75,4.2,23.35,12.55,5.65,1032298.0,56.7,8.8,0.45299999999999996,11.5,40.9,16.25,26.1,0.2,8.7,7.9,38.1,-121.95154309999998,37.919478999999995,0.237,0.076,0.13699999999999998,0.09
6015,18.7,81.3,14.3,4.3,73.2,23797.85969,66.05,3.4,5.6,3.1,4.95,16.95,38.75,8.8,28669.0,58.1,20.7,0.44799999999999995,31.3,28.0,29.9,24.45,3.5,7.05,7.05,37.9,-123.9809983,41.7499033,0.255,0.08800000000000001,0.17300000000000001,0.134
6017,7.3,92.7,31.1,10.1,83.1,35392.72635,80.3,0.55,0.75,3.75,2.85,11.8,11.95,5.25,178499.0,60.9,7.8,0.42100000000000004,9.95,38.1,18.7,25.85,0.4,9.2,7.8,42.6,-120.53439809999999,38.785532,0.203,0.081,0.133,0.10400000000000001
6019,26.9,73.1,19.7,6.3,75.85,23679.84191,34.15,4.85,0.6,9.0,2.2,49.2,34.15,10.5,910600.0,41.2,21.7,0.45899999999999996,31.05,28.4,18.2,25.3,7.3,8.5,12.25,30.4,-119.65501929999999,36.7610058,0.294,0.09,0.22399999999999998,0.152
6021,26.1,73.9,16.2,4.3,73.2,22314.14667,56.85,0.7,1.7,2.75,2.05,36.05,31.45,9.95,28006.0,41.5,17.65,0.436,23.25,24.7,19.7,21.2,10.2,7.9,16.3,35.1,-122.40169979999999,39.602546200000006,0.268,0.078,0.23600000000000002,0.147
6023,9.6,90.4,26.3,8.6,73.65,21835.76953,78.15,1.0,5.15,2.1,4.5,9.05,23.2,6.95,131813.0,52.8,17.95,0.473,19.85,31.65,21.65,25.5,1.95,9.95,9.25,37.1,-123.92581809999999,40.7066731,0.265,0.084,0.204,0.105
6025,37.7,62.3,12.2,4.0,77.95,22388.48921,15.2,3.1,1.0,1.6,0.85,78.25,29.1,14.05,167281.0,49.7,21.3,0.469,27.75,24.75,21.95,26.9,5.65,8.9,11.8,31.6,-115.3553946,33.0408155,0.235,0.07400000000000001,0.228,0.28300000000000003
6027,11.4,88.6,20.9,7.5,75.25,29416.16,67.4,0.35,10.25,1.3,2.1,18.55,20.9,6.35,17992.0,66.4,11.4,0.42700000000000005,15.6,25.75,22.5,28.85,0.45,12.8,9.65,45.0,-117.4039269,36.561977,0.23800000000000002,0.09300000000000001,0.204,0.094
6029,28.9,71.1,14.7,4.8,73.0,24244.8854,40.2,5.5,0.65,3.75,2.25,47.65,32.3,10.2,810292.0,37.0,20.5,0.452,28.25,25.95,18.55,22.95,8.05,11.8,12.7,30.6,-118.7295064,35.3466288,0.278,0.078,0.21899999999999997,0.133
6031,30.1,69.9,11.8,3.3,67.3,23075.12603,36.6,7.1,0.95,3.35,2.3,49.65,31.15,9.3,149839.0,35.5,19.2,0.413,27.75,23.4,20.25,20.1,12.65,8.8,14.8,30.8,-119.8155301,36.072478000000004,0.242,0.075,0.212,0.153
6033,13.7,86.3,16.4,4.7,75.35,24765.90254,75.0,2.05,2.1,1.2,3.3,16.25,27.8,6.6,64710.0,43.4,18.95,0.442,28.8,28.95,22.6,23.25,2.05,12.75,10.4,44.1,-122.74675690000001,39.0948019,0.267,0.1,0.203,0.15
6035,20.2,79.8,12.4,3.9,62.15,26596.53905,67.5,8.95,2.8,1.0,3.35,16.45,21.8,7.75,34661.0,38.9,14.0,0.42200000000000004,18.95,30.4,27.2,22.3,1.45,8.9,9.75,37.2,-120.6299314,40.7210889,0.256,0.075,0.146,0.126
6037,24.1,75.9,29.0,9.9,78.7,28901.39969,28.35,8.45,0.2,13.2,2.35,47.5,23.4,11.0,9801950.0,53.8,15.55,0.489,22.25,34.35,17.65,26.05,0.3,8.45,13.25,34.3,-118.26186159999999,34.1963983,0.213,0.077,0.248,0.109
6039,32.1,67.9,13.5,4.3,72.3,22703.23175,39.5,3.6,1.1,1.75,2.15,51.85,29.0,9.1,147829.0,38.6,18.65,0.441,27.85,23.5,18.6,23.05,12.15,10.05,12.7,33.2,-119.74985190000001,37.210038700000005,0.297,0.091,0.24100000000000002,0.136
6041,8.2,91.8,54.1,22.7,83.0,44315.77048,73.9,2.8,0.2,5.5,3.0,14.55,7.4,5.4,249560.0,74.0,6.7,0.498,7.35,50.35,14.75,23.3,0.3,6.75,4.5,44.0,-122.74597379999999,38.0518169,0.154,0.055,0.12,0.063
6043,10.0,90.0,20.4,6.4,75.7,31006.52095,82.6,0.65,2.2,1.15,3.8,9.65,6.3,3.9,18058.0,40.7,11.3,0.428,17.85,28.05,24.4,21.5,2.85,13.8,9.45,47.9,-119.91285990000002,37.5700335,0.23800000000000002,0.094,0.165,0.11
6045,16.8,83.2,22.7,8.7,71.9,25691.27556,69.8,0.6,4.25,1.55,2.65,21.15,26.25,9.85,86935.0,50.5,16.7,0.444,23.35,28.7,20.45,24.25,4.05,11.9,10.65,41.2,-123.4428811,39.4323876,0.248,0.077,0.233,0.09699999999999999
6047,33.0,67.0,12.5,4.1,75.9,22347.55873,33.45,3.45,0.45,6.95,2.15,53.5,33.25,10.7,249014.0,33.0,21.45,0.46,29.3,23.15,17.95,22.2,8.6,10.45,17.6,29.3,-120.72280190000001,37.194806299999996,0.313,0.08,0.221,0.17
6049,15.7,84.3,15.6,3.3,74.9,23488.25778,79.35,1.35,3.25,0.8,2.0,13.3,31.3,9.85,9424.0,40.1,17.1,0.43,25.95,37.2,20.65,18.45,8.35,8.55,6.85,45.4,-120.71837040000001,41.5929185,0.251,0.08800000000000001,0.21100000000000002,0.135
6051,12.6,87.4,29.9,11.3,65.35,23911.99905,69.3,0.6,2.1,1.05,2.25,24.7,9.05,3.25,13563.0,51.1,13.15,0.401,15.8,33.2,26.9,23.6,1.2,9.45,5.65,36.5,-118.8751668,37.915836299999995,0.20800000000000002,0.066,0.23399999999999999,0.105
6053,29.3,70.7,23.4,9.2,72.35,25438.37969,34.3,2.9,0.3,5.9,2.8,53.75,20.5,7.1,409989.0,42.2,13.6,0.45,19.35,27.85,19.65,22.15,10.9,8.3,11.25,32.8,-121.3155732,36.240107,0.228,0.069,0.23800000000000002,0.114
6055,17.8,82.2,30.0,10.2,76.9,34239.58064,58.45,1.85,0.45,6.1,2.45,30.7,11.5,7.2,134328.0,56.3,9.85,0.461,11.65,34.65,18.65,22.05,4.4,8.65,11.6,39.4,-122.3259947,38.5073511,0.23600000000000002,0.07200000000000001,0.185,0.078
